observation_date,ALPCPI,AKPCPI,AZPCPI,ARPCPI,CAPCPI,COPCPI,CTPCPI,DEPCPI,FLPCPI,GAPCPI,HIPCPI,IDPCPI,ILPCPI,INPCPI,IAPCPI,KSPCPI,KYOPCI,LAPCPI,MEPCPI,MDPCPI,MAPCPI,MIPCPI,MNPCPI,MSPCPI,MOOPCI,MTPCPI,NEPCPI,NVPCPI,NHPCPI,NJPCPI,NMPCPI,NYPCPI,NCPCPI,NDPCPI,OHPCPI,OKPCPI,ORPCPI,PAPCPI,RIPCPI,SCPCPI,SDPCPI,TNPCPI,TXPCPI,UTPCPI,VTPCPI,VAPCPI,WAPCPI,WVPCPI,WIPCPI,WYPCPI,ALPCPI_YOY,AKPCPI_YOY,AZPCPI_YOY,ARPCPI_YOY,CAPCPI_YOY,COPCPI_YOY,CTPCPI_YOY,DEPCPI_YOY,FLPCPI_YOY,GAPCPI_YOY,HIPCPI_YOY,IDPCPI_YOY,ILPCPI_YOY,INPCPI_YOY,IAPCPI_YOY,KSPCPI_YOY,KYOPCI_YOY,LAPCPI_YOY,MEPCPI_YOY,MDPCPI_YOY,MAPCPI_YOY,MIPCPI_YOY,MNPCPI_YOY,MSPCPI_YOY,MOOPCI_YOY,MTPCPI_YOY,NEPCPI_YOY,NVPCPI_YOY,NHPCPI_YOY,NJPCPI_YOY,NMPCPI_YOY,NYPCPI_YOY,NCPCPI_YOY,NDPCPI_YOY,OHPCPI_YOY,OKPCPI_YOY,ORPCPI_YOY,PAPCPI_YOY,RIPCPI_YOY,SCPCPI_YOY,SDPCPI_YOY,TNPCPI_YOY,TXPCPI_YOY,UTPCPI_YOY,VTPCPI_YOY,VAPCPI_YOY,WAPCPI_YOY,WVPCPI_YOY,WIPCPI_YOY,WYPCPI_YOY
1929-01-01,319,,598,303,994,631,1029,1031,519,343,,499,951,605,571,526,,409,600,775,911,792,594,277,,592,584,874,688,921,405,1156,327,377,772,449,666,776,881,267,415,373,474,548,630,435,740,459,670,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930-01-01,263,,518,224,889,574,927,858,468,303,,488,810,512,501,460,,353,574,721,842,658,547,197,,501,510,834,648,851,333,1042,287,308,664,365,605,717,795,239,357,321,407,494,572,387,657,407,585,582,-0.175548589,#DIV/0!,-0.133779264,-0.260726073,-0.105633803,-0.090332805,-0.099125364,-0.167798254,-0.098265896,-0.116618076,#DIV/0!,-0.022044088,-0.148264984,-0.153719008,-0.122591944,-0.125475285,#DIV/0!,-0.136919315,-0.043333333,-0.069677419,-0.075740944,-0.169191919,-0.079124579,-0.288808664,#DIV/0!,-0.153716216,-0.126712329,-0.04576659,-0.058139535,-0.076004343,-0.177777778,-0.098615917,-0.122324159,-0.183023873,-0.139896373,-0.187082405,-0.091591592,-0.076030928,-0.097616345,-0.104868914,-0.139759036,-0.139410188,-0.141350211,-0.098540146,-0.092063492,-0.110344828,-0.112162162,-0.11328976,-0.126865672,-0.133928571
1931-01-01,220,,430,207,753,472,807,776,397,254,,366,673,435,396,394,,315,492,646,766,540,457,169,,387,409,665,560,741,287,889,244,195,563,294,504,605,718,203,242,273,345,372,471,371,534,354,469,477,-0.163498099,#DIV/0!,-0.16988417,-0.075892857,-0.152980877,-0.177700348,-0.129449838,-0.095571096,-0.151709402,-0.161716172,#DIV/0!,-0.25,-0.169135802,-0.150390625,-0.209580838,-0.143478261,#DIV/0!,-0.107648725,-0.142857143,-0.104022191,-0.090261283,-0.179331307,-0.164533821,-0.14213198,#DIV/0!,-0.22754491,-0.198039216,-0.20263789,-0.135802469,-0.129259694,-0.138138138,-0.146833013,-0.149825784,-0.366883117,-0.152108434,-0.194520548,-0.166942149,-0.156206416,-0.096855346,-0.150627615,-0.322128852,-0.14953271,-0.152334152,-0.246963563,-0.176573427,-0.041343669,-0.187214612,-0.13022113,-0.198290598,-0.180412371
1932-01-01,159,,322,152,584,357,627,591,317,197,,268,489,308,293,267,,238,380,522,622,395,361,122,,334,303,557,430,593,208,686,183,178,403,214,377,455,584,156,189,194,262,304,363,286,402,257,362,375,-0.277272727,#DIV/0!,-0.251162791,-0.265700483,-0.224435591,-0.243644068,-0.223048327,-0.238402062,-0.201511335,-0.224409449,#DIV/0!,-0.267759563,-0.273402675,-0.291954023,-0.26010101,-0.322335025,#DIV/0!,-0.244444444,-0.227642276,-0.191950464,-0.187989556,-0.268518519,-0.210065646,-0.278106509,#DIV/0!,-0.136950904,-0.259168704,-0.162406015,-0.232142857,-0.199730094,-0.275261324,-0.228346457,-0.25,-0.087179487,-0.284191829,-0.272108844,-0.251984127,-0.247933884,-0.186629526,-0.231527094,-0.219008264,-0.289377289,-0.24057971,-0.182795699,-0.229299363,-0.229110512,-0.247191011,-0.274011299,-0.228144989,-0.213836478
1933-01-01,164,,309,153,550,353,591,566,289,202,,228,441,294,252,251,,226,373,475,568,348,310,127,,299,273,499,420,529,211,634,203,151,387,220,357,423,569,172,136,201,254,297,337,286,376,259,334,372,0.031446541,#DIV/0!,-0.040372671,0.006578947,-0.058219178,-0.011204482,-0.057416268,-0.042301184,-0.088328076,0.025380711,#DIV/0!,-0.149253731,-0.098159509,-0.045454545,-0.139931741,-0.059925094,#DIV/0!,-0.050420168,-0.018421053,-0.090038314,-0.08681672,-0.118987342,-0.141274238,0.040983607,#DIV/0!,-0.104790419,-0.099009901,-0.104129264,-0.023255814,-0.107925801,0.014423077,-0.075801749,0.109289617,-0.151685393,-0.039702233,0.028037383,-0.053050398,-0.07032967,-0.025684932,0.102564103,-0.28042328,0.036082474,-0.030534351,-0.023026316,-0.071625344,0,-0.064676617,0.007782101,-0.077348066,-0.008
1934-01-01,207,,362,182,605,372,661,647,348,241,,389,508,357,271,288,,263,418,532,618,454,359,167,,365,264,560,480,578,246,688,247,184,457,250,437,487,609,207,190,242,291,314,381,323,442,313,380,414,0.262195122,#DIV/0!,0.171521036,0.189542484,0.1,0.053824363,0.118443316,0.143109541,0.204152249,0.193069307,#DIV/0!,0.706140351,0.151927438,0.214285714,0.075396825,0.147410359,#DIV/0!,0.163716814,0.120643432,0.12,0.088028169,0.304597701,0.158064516,0.31496063,#DIV/0!,0.220735786,-0.032967033,0.122244489,0.142857143,0.092627599,0.165876777,0.085173502,0.216748768,0.218543046,0.180878553,0.136363636,0.224089636,0.151300236,0.07029877,0.203488372,0.397058824,0.2039801,0.145669291,0.057239057,0.130563798,0.129370629,0.175531915,0.208494208,0.137724551,0.112903226
1935-01-01,216,,416,204,665,445,715,706,378,267,,394,576,419,418,360,,289,435,558,653,532,449,174,,475,405,667,504,631,293,732,267,271,519,296,459,524,655,228,305,263,325,391,415,354,491,338,461,498,0.043478261,#DIV/0!,0.149171271,0.120879121,0.099173554,0.196236559,0.081694402,0.091190108,0.086206897,0.107883817,#DIV/0!,0.01285347,0.133858268,0.173669468,0.542435424,0.25,#DIV/0!,0.098859316,0.040669856,0.04887218,0.056634304,0.171806167,0.250696379,0.041916168,#DIV/0!,0.301369863,0.534090909,0.191071429,0.05,0.091695502,0.191056911,0.063953488,0.08097166,0.472826087,0.135667396,0.184,0.050343249,0.075975359,0.075533662,0.101449275,0.605263158,0.08677686,0.116838488,0.24522293,0.089238845,0.095975232,0.110859729,0.079872204,0.213157895,0.202898551
1936-01-01,249,,462,243,776,542,815,872,453,300,,466,654,481,391,387,,328,509,627,725,621,474,222,,478,395,845,542,715,343,819,294,238,597,322,547,608,721,256,248,303,372,463,470,394,570,391,518,552,0.152777778,#DIV/0!,0.110576923,0.191176471,0.166917293,0.217977528,0.13986014,0.235127479,0.198412698,0.123595506,#DIV/0!,0.182741117,0.135416667,0.14797136,-0.064593301,0.075,#DIV/0!,0.134948097,0.170114943,0.123655914,0.110260337,0.167293233,0.055679287,0.275862069,#DIV/0!,0.006315789,-0.024691358,0.266866567,0.075396825,0.133122029,0.170648464,0.118852459,0.101123596,-0.121771218,0.150289017,0.087837838,0.191721133,0.160305344,0.100763359,0.122807018,-0.186885246,0.152091255,0.144615385,0.184143223,0.13253012,0.11299435,0.16089613,0.156804734,0.123644252,0.108433735
1937-01-01,266,,506,253,801,534,870,955,491,312,,421,734,546,513,427,,352,514,674,742,687,538,220,,514,414,775,570,753,362,848,321,324,651,375,556,643,742,271,321,332,418,447,485,426,601,419,551,606,0.068273092,#DIV/0!,0.095238095,0.041152263,0.032216495,-0.014760148,0.067484663,0.095183486,0.08388521,0.04,#DIV/0!,-0.096566524,0.122324159,0.135135135,0.31202046,0.103359173,#DIV/0!,0.073170732,0.009823183,0.074960128,0.023448276,0.106280193,0.135021097,-0.009009009,#DIV/0!,0.075313808,0.048101266,-0.082840237,0.051660517,0.053146853,0.055393586,0.035409035,0.091836735,0.361344538,0.090452261,0.164596273,0.016453382,0.057565789,0.029126214,0.05859375,0.294354839,0.095709571,0.123655914,-0.034557235,0.031914894,0.081218274,0.054385965,0.071611253,0.063706564,0.097826087
1938-01-01,242,,479,228,779,508,779,801,466,288,,421,652,472,451,383,,347,476,644,683,574,493,196,,515,402,785,537,704,338,801,291,282,565,345,531,570,683,248,317,298,404,446,458,394,583,371,508,560,-0.090225564,#DIV/0!,-0.053359684,-0.098814229,-0.027465668,-0.048689139,-0.104597701,-0.161256545,-0.050916497,-0.076923077,#DIV/0!,0,-0.111716621,-0.135531136,-0.1208577,-0.103044496,#DIV/0!,-0.014204545,-0.073929961,-0.044510386,-0.079514825,-0.164483261,-0.083643123,-0.109090909,#DIV/0!,0.001945525,-0.028985507,0.012903226,-0.057894737,-0.065073041,-0.066298343,-0.055424528,-0.093457944,-0.12962963,-0.132104455,-0.08,-0.044964029,-0.113530327,-0.079514825,-0.084870849,-0.012461059,-0.102409639,-0.033492823,-0.002237136,-0.055670103,-0.075117371,-0.029950083,-0.114558473,-0.078039927,-0.075907591
1939-01-01,251,,491,246,790,519,847,907,502,308,,431,710,518,468,382,,359,500,673,736,628,517,201,,530,399,864,566,757,356,837,312,316,620,348,571,609,732,275,341,310,417,460,492,431,618,390,515,586,0.037190083,#DIV/0!,0.025052192,0.078947368,0.014120668,0.021653543,0.087291399,0.132334582,0.077253219,0.069444444,#DIV/0!,0.023752969,0.088957055,0.097457627,0.037694013,-0.002610966,#DIV/0!,0.034582133,0.050420168,0.045031056,0.077598829,0.094076655,0.048681542,0.025510204,#DIV/0!,0.029126214,-0.007462687,0.100636943,0.054003724,0.075284091,0.053254438,0.04494382,0.072164948,0.120567376,0.097345133,0.008695652,0.075329567,0.068421053,0.071742313,0.108870968,0.075709779,0.040268456,0.032178218,0.031390135,0.074235808,0.093908629,0.060034305,0.051212938,0.013779528,0.046428571
1940-01-01,281,,506,257,856,548,931,1038,531,338,,459,758,552,494,425,,365,532,723,793,683,524,212,,566,440,902,586,830,377,883,323,352,664,374,611,659,767,314,357,339,438,484,519,480,667,409,548,602,0.119521912,#DIV/0!,0.030549898,0.044715447,0.083544304,0.055876686,0.099173554,0.144432194,0.057768924,0.097402597,#DIV/0!,0.064965197,0.067605634,0.065637066,0.055555556,0.112565445,#DIV/0!,0.016713092,0.064,0.074294205,0.077445652,0.087579618,0.013539652,0.054726368,#DIV/0!,0.067924528,0.102756892,0.043981481,0.035335689,0.096433289,0.058988764,0.054958184,0.03525641,0.113924051,0.070967742,0.074712644,0.070052539,0.082101806,0.047814208,0.141818182,0.046920821,0.093548387,0.050359712,0.052173913,0.054878049,0.113689095,0.079288026,0.048717949,0.06407767,0.027303754
1941-01-01,379,,649,344,1034,655,1159,1179,634,432,,594,901,726,603,556,,465,641,896,921,834,616,316,,708,548,1001,720,969,476,1012,430,521,828,436,823,786,958,415,470,441,539,600,650,614,885,500,673,793,0.348754448,#DIV/0!,0.282608696,0.338521401,0.207943925,0.195255474,0.244897959,0.13583815,0.193973635,0.278106509,#DIV/0!,0.294117647,0.188654354,0.315217391,0.220647773,0.308235294,#DIV/0!,0.273972603,0.204887218,0.239280775,0.161412358,0.221083455,0.175572519,0.490566038,#DIV/0!,0.250883392,0.245454545,0.109756098,0.228668942,0.16746988,0.262599469,0.146092865,0.33126935,0.480113636,0.246987952,0.165775401,0.346972177,0.192716237,0.249022164,0.321656051,0.316526611,0.300884956,0.230593607,0.239669421,0.252408478,0.279166667,0.326836582,0.222493888,0.22810219,0.317275748
1942-01-01,532,,953,491,1324,917,1440,1312,837,592,,919,1049,919,829,860,,617,873,1157,1102,1058,799,457,,901,823,1592,871,1185,656,1191,588,658,1032,639,1132,965,1189,580,755,570,742,907,783,847,1233,617,872,974,0.403693931,#DIV/0!,0.468412943,0.427325581,0.280464217,0.4,0.242450388,0.112807464,0.320189274,0.37037037,#DIV/0!,0.547138047,0.164261931,0.26584022,0.374792703,0.54676259,#DIV/0!,0.32688172,0.361934477,0.291294643,0.196525516,0.268585132,0.297077922,0.446202532,#DIV/0!,0.27259887,0.501824818,0.59040959,0.209722222,0.222910217,0.378151261,0.17687747,0.36744186,0.262955854,0.246376812,0.46559633,0.37545565,0.227735369,0.241127349,0.397590361,0.606382979,0.292517007,0.376623377,0.511666667,0.204615385,0.379478827,0.393220339,0.234,0.295690936,0.228247163
1943-01-01,676,,1045,572,1589,1067,1621,1491,1057,749,,1040,1278,1150,1024,1062,,811,1126,1325,1296,1372,955,553,,1155,1029,1550,1002,1454,803,1416,713,959,1273,802,1403,1169,1246,675,853,745,970,1164,947,887,1507,748,1065,1171,0.270676692,#DIV/0!,0.096537251,0.16496945,0.200151057,0.163576881,0.125694444,0.136432927,0.262843489,0.265202703,#DIV/0!,0.131664853,0.218303146,0.251360174,0.23522316,0.234883721,#DIV/0!,0.314424635,0.289805269,0.145203111,0.176043557,0.296786389,0.195244055,0.210065646,#DIV/0!,0.28190899,0.250303767,-0.02638191,0.150401837,0.227004219,0.224085366,0.188916877,0.212585034,0.457446809,0.233527132,0.255086072,0.239399293,0.211398964,0.047939445,0.163793103,0.129801325,0.307017544,0.307277628,0.283351709,0.20945083,0.047225502,0.222222222,0.212317666,0.221330275,0.202258727
1944-01-01,753,,1076,698,1616,1087,1622,1529,1154,852,,1110,1405,1209,1004,1182,,896,1123,1359,1330,1403,1012,642,,1185,1101,1526,1082,1576,908,1569,778,1020,1330,965,1402,1272,1312,753,976,879,1068,1078,963,938,1557,829,1116,1243,0.113905325,#DIV/0!,0.029665072,0.22027972,0.016991819,0.018744142,0.000616903,0.025486251,0.091769158,0.137516689,#DIV/0!,0.067307692,0.099374022,0.051304348,-0.01953125,0.11299435,#DIV/0!,0.104808878,-0.002664298,0.025660377,0.026234568,0.022594752,0.059685864,0.160940325,#DIV/0!,0.025974026,0.069970845,-0.015483871,0.079840319,0.083906465,0.130759651,0.108050847,0.091164095,0.063607925,0.044776119,0.203241895,-0.000712758,0.088109495,0.052969502,0.115555556,0.144196952,0.179865772,0.101030928,-0.073883162,0.016895459,0.057497182,0.0331785,0.10828877,0.047887324,0.061485909
1945-01-01,799,,1150,753,1620,1213,1592,1552,1215,899,,1144,1488,1265,1096,1179,,908,1101,1349,1382,1342,1119,640,,1212,1197,1658,1139,1609,971,1681,835,1037,1361,989,1372,1305,1318,772,1083,926,1082,1153,1047,987,1452,900,1191,1274,0.061088977,#DIV/0!,0.068773234,0.078796562,0.002475248,0.115915363,-0.018495684,0.015042511,0.052859619,0.055164319,#DIV/0!,0.030630631,0.059074733,0.046319272,0.091633466,-0.002538071,#DIV/0!,0.013392857,-0.019590383,-0.007358352,0.039097744,-0.043478261,0.105731225,-0.003115265,#DIV/0!,0.02278481,0.08719346,0.086500655,0.052680222,0.020939086,0.06938326,0.071383047,0.073264781,0.016666667,0.023308271,0.024870466,-0.021398003,0.025943396,0.004573171,0.025232404,0.109631148,0.053469852,0.013108614,0.069573284,0.087227414,0.052238806,-0.06743738,0.085645356,0.067204301,0.024939662
1946-01-01,763,,1131,760,1706,1231,1600,1579,1200,859,,1203,1550,1211,1238,1142,,845,1148,1352,1422,1338,1193,618,,1309,1187,1786,1168,1547,947,1725,875,1079,1324,960,1390,1305,1405,791,1121,880,1061,1121,1096,1050,1432,931,1214,1365,-0.04505632,#DIV/0!,-0.016521739,0.009296149,0.05308642,0.014839242,0.005025126,0.017396907,-0.012345679,-0.044493882,#DIV/0!,0.051573427,0.041666667,-0.042687747,0.129562044,-0.031382528,#DIV/0!,-0.06938326,0.042688465,0.00222387,0.02894356,-0.002980626,0.066130474,-0.034375,#DIV/0!,0.080033003,-0.008354219,0.077201448,0.025460931,-0.03853325,-0.024716787,0.026174896,0.047904192,0.040501446,-0.027185893,-0.029322548,0.013119534,0,0.066009105,0.024611399,0.035087719,-0.049676026,-0.019408503,-0.027753686,0.046800382,0.063829787,-0.013774105,0.034444444,0.019311503,0.071428571
1947-01-01,809,,1199,740,1724,1372,1721,1677,1195,896,,1273,1651,1316,1211,1304,,890,1182,1385,1458,1474,1271,669,,1480,1269,1791,1233,1589,1026,1751,905,1467,1411,1031,1515,1378,1488,803,1254,896,1154,1196,1132,1052,1531,1036,1298,1511,0.060288336,#DIV/0!,0.060123784,-0.026315789,0.010550996,0.114541024,0.075625,0.062064598,-0.004166667,0.043073341,#DIV/0!,0.058187864,0.06516129,0.086705202,-0.02180937,0.141856392,#DIV/0!,0.053254438,0.029616725,0.024408284,0.025316456,0.101644245,0.065381391,0.082524272,#DIV/0!,0.130634072,0.069081719,0.002799552,0.055650685,0.027149321,0.083421331,0.015072464,0.034285714,0.359592215,0.06570997,0.073958333,0.089928058,0.055938697,0.059074733,0.01517067,0.118644068,0.018181818,0.087653157,0.06690455,0.032846715,0.001904762,0.069134078,0.112781955,0.069192751,0.106959707
1948-01-01,881,,1354,881,1816,1489,1742,1679,1240,997,,1352,1817,1448,1621,1350,,1023,1270,1548,1532,1561,1451,797,,1638,1545,1811,1312,1667,1156,1783,1008,1462,1541,1144,1676,1437,1468,926,1503,970,1221,1287,1220,1202,1678,1105,1436,1635,0.088998764,#DIV/0!,0.129274395,0.190540541,0.053364269,0.085276968,0.012202208,0.001192606,0.037656904,0.112723214,#DIV/0!,0.06205813,0.100545124,0.100303951,0.338563171,0.035276074,#DIV/0!,0.149438202,0.074450085,0.117689531,0.050754458,0.059023066,0.141620771,0.191330344,#DIV/0!,0.106756757,0.21749409,0.011166946,0.064071371,0.049087476,0.126705653,0.018275271,0.113812155,-0.003408316,0.092133239,0.109602328,0.106270627,0.042815675,-0.01344086,0.153175592,0.198564593,0.082589286,0.058058925,0.076086957,0.077738516,0.142585551,0.096015676,0.066602317,0.106317411,0.082064858
1949-01-01,838,,1343,818,1800,1478,1682,1804,1246,983,,1297,1690,1357,1362,1314,,1082,1214,1541,1498,1523,1335,711,,1433,1361,1868,1297,1639,1188,1738,978,1231,1456,1180,1641,1403,1414,885,1121,959,1319,1295,1147,1185,1656,1016,1391,1702,-0.048808173,#DIV/0!,-0.008124077,-0.071509648,-0.008810573,-0.007387508,-0.034443169,0.074449077,0.00483871,-0.014042126,#DIV/0!,-0.040680473,-0.069895432,-0.062845304,-0.159777915,-0.026666667,#DIV/0!,0.057673509,-0.044094488,-0.004521964,-0.022193211,-0.02434337,-0.079944866,-0.107904642,#DIV/0!,-0.125152625,-0.119093851,0.031474324,-0.011432927,-0.016796641,0.027681661,-0.025238362,-0.029761905,-0.158002736,-0.055158988,0.031468531,-0.020883055,-0.023660404,-0.036784741,-0.044276458,-0.25415835,-0.011340206,0.08026208,0.006216006,-0.059836066,-0.014143095,-0.013110846,-0.080542986,-0.031337047,0.040978593
1950-01-01,919,2899,1408,849,1947,1584,1918,2082,1351,1087,1580,1352,1842,1525,1539,1481,,1132,1226,1702,1685,1717,1447,780,,1678,1583,2089,1373,1820,1260,1868,1095,1388,1611,1164,1695,1552,1601,943,1298,1040,1392,1391,1189,1327,1797,1051,1515,1792,0.096658711,#DIV/0!,0.048399106,0.037897311,0.081666667,0.071718539,0.140309156,0.154101996,0.084269663,0.105798576,#DIV/0!,0.042405551,0.089940828,0.123802506,0.129955947,0.127092846,#DIV/0!,0.046210721,0.009884679,0.104477612,0.124833111,0.127380171,0.083895131,0.097046414,#DIV/0!,0.170969993,0.163115356,0.118308351,0.058596762,0.110433191,0.060606061,0.074798619,0.119631902,0.127538587,0.106456044,-0.013559322,0.032906764,0.106200998,0.132248939,0.065536723,0.157894737,0.084462982,0.055344958,0.074131274,0.036617262,0.119831224,0.085144928,0.034448819,0.0891445,0.052878966
1951-01-01,1071,3401,1677,970,2166,1881,2191,2168,1440,1240,1839,1532,2041,1719,1647,1622,,1234,1360,1895,1857,1896,1595,866,,1834,1667,2315,1538,2024,1410,2020,1217,1480,1841,1319,1876,1719,1779,1158,1520,1140,1524,1600,1364,1512,1955,1179,1750,2023,0.165397171,0.17316316,0.191051136,0.142520612,0.11248074,0.1875,0.142335766,0.041306436,0.065877128,0.14075437,0.163924051,0.133136095,0.108034745,0.127213115,0.070175439,0.095205942,#DIV/0!,0.090106007,0.109298532,0.113396005,0.102077151,0.104251602,0.102280581,0.11025641,#DIV/0!,0.092967819,0.053063803,0.108185735,0.1201748,0.112087912,0.119047619,0.08137045,0.111415525,0.066282421,0.142768467,0.133161512,0.106784661,0.107603093,0.111180512,0.227995758,0.171032357,0.096153846,0.094827586,0.150251618,0.147182506,0.139412208,0.087924318,0.121788773,0.155115512,0.12890625
1952-01-01,1137,3255,1779,1043,2303,1973,2336,2258,1539,1322,2056,1693,2106,1786,1743,1864,,1309,1490,2039,1944,1984,1650,921,,1855,1797,2513,1612,2144,1506,2075,1256,1351,1923,1438,1961,1797,1835,1238,1357,1200,1606,1657,1410,1615,2063,1244,1814,1986,0.06162465,-0.04292855,0.060822898,0.075257732,0.063250231,0.048910154,0.066179827,0.041512915,0.06875,0.066129032,0.117998912,0.105091384,0.031847134,0.038976149,0.058287796,0.14919852,#DIV/0!,0.060777958,0.095588235,0.075989446,0.046849758,0.046413502,0.034482759,0.063510393,#DIV/0!,0.011450382,0.077984403,0.085529158,0.048114434,0.059288538,0.068085106,0.027227723,0.032046015,-0.087162162,0.04454101,0.090219864,0.045309168,0.045375218,0.031478359,0.069084629,-0.107236842,0.052631579,0.053805774,0.035625,0.03372434,0.068121693,0.055242967,0.055131467,0.036571429,-0.018289669
1953-01-01,1193,3169,1778,1084,2345,1905,2431,2350,1636,1369,2114,1596,2223,1952,1676,1779,,1374,1505,2115,1994,2198,1731,955,,1842,1705,2574,1692,2262,1536,2160,1304,1372,2031,1518,1973,1903,1930,1274,1483,1300,1641,1667,1463,1647,2168,1273,1850,2005,0.049252419,-0.026420891,-0.000562114,0.039309684,0.018237082,-0.034465281,0.040667808,0.040744021,0.06302794,0.035552194,0.028210117,-0.057294743,0.055555556,0.092945129,-0.038439472,-0.045600858,#DIV/0!,0.049656226,0.010067114,0.037273173,0.025720165,0.107862903,0.049090909,0.036916395,#DIV/0!,-0.007008086,-0.051196439,0.024273776,0.049627792,0.055037313,0.019920319,0.040963855,0.038216561,0.015544041,0.056162246,0.055632823,0.006119327,0.058987201,0.051771117,0.02907916,0.092851879,0.083333333,0.021793275,0.006035003,0.037588652,0.019814241,0.050896752,0.023311897,0.019845645,0.009566969
1954-01-01,1167,2927,1766,1100,2323,1881,2389,2329,1628,1351,2110,1612,2193,1810,1815,1839,,1364,1508,2032,1973,2069,1748,946,,1807,1793,2542,1746,2246,1557,2190,1330,1407,1974,1504,1929,1835,1931,1210,1509,1300,1681,1640,1491,1677,2183,1223,1786,1935,-0.021793797,-0.076364784,-0.006749156,0.014760148,-0.009381663,-0.012598425,-0.017276841,-0.00893617,-0.004889976,-0.013148283,-0.001892148,0.010025063,-0.013495277,-0.072745902,0.082935561,0.033726813,#DIV/0!,-0.00727802,0.001993355,-0.039243499,-0.010531595,-0.058689718,0.009820913,-0.009424084,#DIV/0!,-0.019001086,0.051612903,-0.012432012,0.031914894,-0.007073386,0.013671875,0.013888889,0.01993865,0.025510204,-0.028064993,-0.009222661,-0.022301064,-0.035733053,0.000518135,-0.050235479,0.01753203,0,0.024375381,-0.016196761,0.019138756,0.018214936,0.006918819,-0.039277298,-0.034594595,-0.034912718
1955-01-01,1305,2886,1833,1202,2478,1979,2516,2542,1743,1475,2105,1651,2288,1908,1696,1800,,1419,1644,2141,2116,2229,1818,1069,,1934,1693,2657,1869,2322,1641,2310,1404,1544,2098,1560,2048,1923,2040,1272,1391,1351,1752,1738,1560,1754,2222,1318,1891,2006,0.118251928,-0.014007516,0.037938845,0.092727273,0.066724064,0.052099947,0.053160318,0.09145556,0.070638821,0.091783864,-0.002369668,0.024193548,0.043319653,0.054143646,-0.065564738,-0.021207178,#DIV/0!,0.040322581,0.090185676,0.053641732,0.072478459,0.077332044,0.040045767,0.130021142,#DIV/0!,0.070282236,-0.055772448,0.045239969,0.070446735,0.033837934,0.053949904,0.054794521,0.055639098,0.097370291,0.062816616,0.037234043,0.061689995,0.047956403,0.056447437,0.051239669,-0.078197482,0.039230769,0.042236764,0.059756098,0.046277666,0.045915325,0.017865323,0.077677841,0.058790594,0.036692506
1956-01-01,1390,3022,1937,1262,2597,2078,2730,2797,1870,1552,2130,1792,2473,2011,1784,1871,,1532,1733,2281,2241,2270,1864,1077,,1971,1718,2634,1951,2469,1725,2432,1473,1615,2193,1642,2146,2071,2081,1306,1474,1448,1837,1835,1697,1829,2277,1478,2007,2115,0.0651341,0.047124047,0.056737589,0.049916805,0.048022599,0.050025265,0.085055644,0.100314713,0.07286288,0.05220339,0.011876485,0.085402786,0.080856643,0.053983229,0.051886792,0.039444444,#DIV/0!,0.079633545,0.054136253,0.065390005,0.059073724,0.018393899,0.02530253,0.00748363,#DIV/0!,0.019131334,0.014766686,-0.008656379,0.043873729,0.063307494,0.0511883,0.052813853,0.049145299,0.045984456,0.04528122,0.052564103,0.047851563,0.076963079,0.020098039,0.02672956,0.059669303,0.071798668,0.048515982,0.055811277,0.087820513,0.042759407,0.024752475,0.121396055,0.061343205,0.054336989
1957-01-01,1460,2897,1984,1280,2683,2223,2859,2697,1915,1580,2161,1857,2542,2046,1969,1966,,1650,1793,2377,2350,2304,1958,1088,,2034,1996,2719,2065,2575,1842,2542,1462,1662,2256,1711,2133,2184,2110,1337,1737,1507,1913,1950,1764,1868,2371,1597,2078,2234,0.050359712,-0.041363336,0.024264326,0.014263074,0.033115133,0.069778633,0.047252747,-0.035752592,0.024064171,0.018041237,0.014553991,0.036272321,0.027901334,0.017404276,0.103699552,0.050774987,#DIV/0!,0.077023499,0.034622043,0.042086804,0.048639,0.014977974,0.050429185,0.010213556,#DIV/0!,0.03196347,0.161816065,0.032270311,0.058431574,0.042932361,0.067826087,0.045230263,-0.007467753,0.029102167,0.02872777,0.042021924,-0.006057782,0.054563013,0.013935608,0.0237366,0.178426052,0.040745856,0.041371802,0.0626703,0.039481438,0.021323127,0.041282389,0.080514208,0.035376183,0.056264775
1958-01-01,1496,3001,1988,1339,2705,2272,2673,2728,1967,1631,2121,1882,2511,2023,2017,2144,,1669,1866,2337,2362,2233,2044,1180,,2124,2108,2780,2071,2480,1952,2608,1540,1931,2194,1856,2182,2175,2197,1368,1811,1553,1934,1973,1780,1895,2376,1587,2089,2257,0.024657534,0.035899206,0.002016129,0.04609375,0.008199776,0.022042285,-0.065057712,0.011494253,0.027154047,0.032278481,-0.018509949,0.013462574,-0.012195122,-0.011241447,0.024377857,0.090539166,#DIV/0!,0.011515152,0.040713887,-0.016827934,0.005106383,-0.030815972,0.04392237,0.084558824,#DIV/0!,0.044247788,0.056112224,0.022434719,0.002905569,-0.036893204,0.059717698,0.025963808,0.053351573,0.161853189,-0.02748227,0.084745763,0.022972339,-0.004120879,0.041232227,0.023186238,0.042602188,0.03052422,0.010977522,0.011794872,0.009070295,0.014453961,0.002108815,-0.006261741,0.005293551,0.010295434
